2016-10-24T00:00:13 DATA: -7164  4.26   -0.4   -1.7   7.72  134.0 1034.4  -606.52 202.00 202.00
2016-10-24T15:26:56 DATA: 14410 11.30  302.0 3411.3   8.13 -252.8 -2054.  -0.60 202.00 202.00
2016-10-24T15:27:29 DATA: 14423 11.30  300.4 3393.3   8.13 -250.4 -2035.  -0.60 202.00 202.00
2016-10-24T15:28:01 DATA: 14436 11.30  298.0 3366.2   8.12 -245.2 -1991.  -0.59 202.00 202.00
2016-10-24T15:28:33 DATA: 14449 11.30  299.2 3379.7   8.13 -246.8 -2005.  -0.59 202.00 202.00
2016-10-24T15:29:05 DATA: 14462 11.30  299.2 3379.7   8.13 -249.2 -2025.  -0.60 202.00 202.00
2016-10-24T15:29:38 DATA: 14475 11.30  298.4 3370.7   8.13 -248.0 -2015.  -0.60 202.00 202.00
2016-10-24T15:30:10 DATA: 14488 11.30  297.6 3361.6   8.13 -244.8 -1989.  -0.59 202.00 202.00
2016-10-24T15:30:42 DATA: 14501 11.30  296.8 3352.6   8.13 -244.0 -1983.  -0.59 202.00 202.00
2016-10-24T15:31:14 DATA: 14514 11.30  295.2 3334.5   8.13 -243.6 -1979.  -0.59 202.00 202.00
2016-10-24T15:31:47 DATA: 14527 11.30  296.0 3343.6   8.13 -244.8 -1989.  -0.60 202.00 202.00
2016-10-24T15:32:19 DATA: 14540 11.30  297.6 3361.6   8.13 -244.8 -1989.  -0.59 202.00 202.00
2016-10-24T15:32:51 DATA: 14553 11.02  202.8 2235.6   8.07 -114.4 -923.4  -0.41 202.00 202.00
2016-10-24T15:33:24 DATA: 14566 11.27  279.6 3151.6   8.12 -222.4 -1805.  -0.57 202.00 202.00
2016-10-24T15:33:56 DATA: 14579  8.07  106.8  862.0   8.02   18.0  144.2  0.17 202.00 202.00
2016-10-24T15:34:28 DATA: 14592 10.96  195.6 2143.7   8.07 -104.4 -842.7  -0.39 202.00 202.00
2016-10-24T15:35:00 DATA: 14605 11.30  298.0 3368.5   8.14 -246.8 -2007.  -0.60 202.00 202.00
2016-10-24T15:35:33 DATA: 14618 11.33  308.0 3489.0   8.14 -261.6 -2128.  -0.61 202.00 202.00
2016-10-24T15:36:05 DATA: 14631 11.30  290.0 3275.8   8.13 -236.4 -1921.  -0.59 202.00 202.00
2016-10-24T15:36:37 DATA: 14644 11.31  303.6 3434.3   8.14 -254.4 -2069.  -0.60 202.00 202.00
2016-10-24T15:37:09 DATA: 14657 11.30  299.2 3382.1   8.14 -246.8 -2007.  -0.59 202.00 202.00
2016-10-24T15:37:42 DATA: 14670 11.31  301.6 3411.7   8.14 -251.2 -2043.  -0.60 202.00 202.00
2016-10-24T15:38:14 DATA: 14683 11.30  297.6 3364.0   8.14 -245.2 -1994.  -0.59 202.00 202.00
2016-10-24T15:38:46 DATA: 14696 11.30  296.8 3355.0   8.14 -243.6 -1981.  -0.59 202.00 202.00
2016-10-24T15:39:18 DATA: 14709 11.30  296.0 3345.9   8.14 -242.0 -1968.  -0.59 202.00 202.00
2016-10-24T15:39:51 DATA: 14722 11.30  293.2 3314.3   8.14 -241.2 -1962.  -0.59 202.00 202.00
2016-10-24T15:40:23 DATA: 14735 11.30  292.8 3309.8   8.14 -239.6 -1949.  -0.59 202.00 202.00
2016-10-24T15:40:55 DATA: 14748 11.30  293.2 3314.3   8.14 -238.8 -1942.  -0.59 202.00 202.00
2016-10-24T15:41:27 DATA: 14761 11.27  297.2 3350.0   8.13 -213.6 -1736.  -0.52 202.00 202.00
2016-10-24T15:42:00 DATA: 14774 11.31  292.4 3307.6   8.14 -239.2 -1948.  -0.59 202.00 202.00
2016-10-24T15:42:32 DATA: 14787 11.30  289.6 3273.6   8.14 -235.6 -1918.  -0.59 202.00 202.00
2016-10-24T15:43:04 DATA: 14800 11.27  290.8 3277.9   8.13 -209.6 -1703.  -0.52 202.00 202.00
2016-10-24T15:43:37 DATA: 14813 11.30  288.8 3264.6   8.14 -233.2 -1899.  -0.58 202.00 202.00
2016-10-24T15:44:09 DATA: 14826 11.27  291.2 3282.4   8.13 -207.2 -1684.  -0.51 202.00 202.00
2016-10-24T15:44:41 DATA: 14839 11.31  288.0 3257.8   8.14 -234.4 -1908.  -0.59 202.00 202.00
2016-10-24T15:45:13 DATA: 14852 11.27  293.6 3309.4   8.13 -208.8 -1697.  -0.51 202.00 202.00
2016-10-24T15:45:46 DATA: 14865 11.31  290.4 3285.0   8.14 -235.6 -1918.  -0.58 202.00 202.00
2016-10-24T15:46:18 DATA: 14878 11.27  291.2 3282.4   8.13 -207.2 -1684.  -0.51 202.00 202.00
2016-10-24T15:46:50 DATA: 14891 11.31  288.4 3262.3   8.14 -233.2 -1899.  -0.58 202.00 202.00
2016-10-24T15:47:22 DATA: 14904 11.31  290.8 3289.5   8.14 -235.2 -1915.  -0.58 202.00 202.00
2016-10-24T15:47:55 DATA: 14917 11.32  292.0 3305.4   8.15 -236.8 -1930.  -0.58 202.00 202.00
2016-10-24T15:48:27 DATA: 14930 11.32  290.0 3282.8   8.15 -236.8 -1930.  -0.59 202.00 202.00
2016-10-24T15:48:59 DATA: 14943 11.31  288.4 3262.3   8.15 -233.6 -1904.  -0.58 202.00 202.00
2016-10-24T15:49:31 DATA: 14956 11.32  290.0 3282.8   8.15 -235.2 -1917.  -0.58 202.00 202.00
2016-10-24T15:50:04 DATA: 14969 11.33  293.2 3321.3   8.15 -239.2 -1949.  -0.59 202.00 202.00
2016-10-24T15:50:36 DATA: 14982 11.33  294.8 3339.4   8.16 -243.2 -1984.  -0.59 202.00 202.00
2016-10-24T15:51:08 DATA: 14995 11.33  295.6 3348.5   8.16 -243.6 -1987.  -0.59 202.00 202.00
2016-10-24T15:51:40 DATA: 15008 11.33  294.8 3339.4   8.16 -241.6 -1971.  -0.59 202.00 202.00
2016-10-24T15:52:13 DATA: 15021 11.34  294.8 3341.8   8.16 -242.4 -1977.  -0.59 202.00 202.00
2016-10-24T15:52:45 DATA: 15034 11.26  247.6 2786.9   8.14 -178.8 -1454.  -0.52 202.00 202.00
2016-10-24T15:53:17 DATA: 15047 11.36  309.6 3517.0   8.17 -264.4 -2159.  -0.61 202.00 202.00
2016-10-24T15:53:50 DATA: 15060 11.35  305.6 3469.1   8.17 -256.8 -2097.  -0.60 202.00 202.00
2016-10-24T15:54:22 DATA: 15073  8.10  103.6  838.7   8.05   21.2  170.6  0.20 202.00 202.00
2016-10-24T15:54:54 DATA: 15086 11.26  249.6 2811.4   8.14 -181.2 -1474.  -0.52 202.00 202.00
2016-10-24T15:55:26 DATA: 15099  8.14  117.6  957.7   8.06    6.0   48.3  0.05 202.00 202.00
2016-10-24T15:55:59 DATA: 15112  8.07   93.6  755.5   8.04   32.8  263.7  0.35 202.00 202.00
2016-10-24T15:56:31 DATA: 15125  8.07   92.4  745.8   8.04   32.8  263.7  0.35 202.00 202.00
2016-10-24T15:57:03 DATA: 15138  8.07   93.6  755.5   8.04   31.6  254.0  0.34 202.00 202.00
2016-10-24T15:57:35 DATA: 15151  8.08   97.2  785.3   8.04   26.8  215.4  0.27 202.00 202.00
2016-10-24T15:58:08 DATA: 15164  8.08   97.2  785.3   8.04   29.2  234.7  0.30 202.00 202.00
2016-10-24T15:58:40 DATA: 15177  8.08   96.8  782.1   8.04   28.8  231.5  0.30 202.00 202.00
2016-10-24T15:59:12 DATA: 15190  8.08   96.8  782.1   8.04   28.8  231.5  0.30 202.00 202.00
2016-10-24T15:59:44 DATA: 15203  8.08   98.0  791.8   8.04   28.4  228.3  0.29 202.00 202.00
2016-10-24T16:00:17 DATA: 15216  8.08  100.4  811.2   8.04   24.8  199.3  0.25 202.00 202.00
2016-10-24T16:00:49 DATA: 15229  8.65  134.4 1162.2   8.06    0.0    0.0  0.00 202.00 202.00
2016-10-24T16:01:21 DATA: 15242  8.09  100.0  808.8   8.04   23.6  189.7  0.23 202.00 202.00
2016-10-24T16:01:53 DATA: 15255  8.08   96.0  775.6   8.04   28.8  231.5  0.30 202.00 202.00
2016-10-24T16:02:26 DATA: 15268  8.07   94.8  765.2   8.04   30.4  244.4  0.32 202.00 202.00
2016-10-24T16:02:58 DATA: 15281  8.07   96.0  774.9   8.04   29.6  237.9  0.31 202.00 202.00
2016-10-24T16:03:30 DATA: 15294  8.09  100.8  815.2   8.04   23.6  189.7  0.23 202.00 202.00
2016-10-24T16:04:02 DATA: 15307  8.11  111.6  905.3   8.05   13.6  109.4  0.12 202.00 202.00
2016-10-24T16:04:35 DATA: 15320 11.18  217.2 2429.1   8.11 -134.8 -1093.  -0.45 202.00 202.00
2016-10-24T16:05:07 DATA: 15333 11.35  300.4 3410.1   8.16 -250.8 -2046.  -0.60 202.00 202.00
2016-10-24T16:05:39 DATA: 15346 11.32  281.6 3187.7   8.15 -225.2 -1835.  -0.58 202.00 202.00
2016-10-24T16:06:11 DATA: 15359 11.31  277.6 3140.2   8.15 -218.8 -1783.  -0.57 202.00 202.00
2016-10-24T16:06:44 DATA: 15372  8.10  108.8  881.7   8.05   16.8  135.2  0.15 202.00 202.00
2016-10-24T16:07:16 DATA: 15385  8.10  105.2  851.7   8.05   19.6  157.7  0.19 202.00 202.00
2016-10-24T16:07:48 DATA: 15398  8.10  105.2  851.7   8.05   18.0  144.8  0.17 202.00 202.00
2016-10-24T16:08:20 DATA: 15411  8.10  104.4  845.2   8.05   20.4  164.1  0.19 202.00 202.00
2016-10-24T16:08:53 DATA: 15424  8.10  106.8  864.6   8.05   19.6  157.7  0.18 202.00 202.00
2016-10-24T16:09:25 DATA: 15437 11.24  232.0 2607.6   8.12 -156.4 -1269.  -0.49 202.00 202.00
2016-10-24T16:09:57 DATA: 15450 11.36  302.8 3439.8   8.17 -254.4 -2077.  -0.60 202.00 202.00
2016-10-24T16:10:29 DATA: 15463 11.36  301.6 3426.1   8.17 -251.2 -2051.  -0.60 202.00 202.00
2016-10-24T16:11:02 DATA: 15476 11.34  293.6 3330.6   8.16 -239.6 -1955.  -0.59 202.00 202.00
2016-10-24T16:11:34 DATA: 15489 11.35  294.4 3342.0   8.16 -242.4 -1977.  -0.59 202.00 202.00
2016-10-24T16:12:06 DATA: 15502 11.34  292.4 3316.9   8.16 -240.0 -1958.  -0.59 202.00 202.00
2016-10-24T16:12:38 DATA: 15515 10.69  166.0 1774.2   8.09  -61.6 -498.2  -0.28 202.00 202.00
2016-10-24T16:13:11 DATA: 15528 11.34  286.8 3251.1   8.16 -230.4 -1880.  -0.58 202.00 202.00
2016-10-24T16:13:43 DATA: 15541 11.34  282.8 3205.8   8.16 -227.2 -1853.  -0.58 202.00 202.00
2016-10-24T16:14:15 DATA: 15554 11.33  280.8 3180.9   8.16 -224.8 -1834.  -0.58 202.00 202.00
2016-10-24T16:14:47 DATA: 15567 11.33  278.0 3149.1   8.16 -218.8 -1785.  -0.57 202.00 202.00
2016-10-24T16:15:20 DATA: 15580 11.33  277.2 3140.1   8.16 -217.6 -1775.  -0.57 202.00 202.00
2016-10-24T16:15:52 DATA: 15593 11.32  274.4 3106.2   8.16 -215.2 -1756.  -0.57 202.00 202.00
2016-10-24T16:16:24 DATA: 15606 11.31  268.4 3036.1   8.16 -207.2 -1690.  -0.56 202.00 202.00
2016-10-24T16:16:57 DATA: 15619 11.30  264.8 2993.3   8.15 -201.2 -1640.  -0.55 202.00 202.00
2016-10-24T16:17:29 DATA: 15632 11.30  262.0 2961.6   8.15 -197.6 -1610.  -0.54 202.00 202.00
2016-10-24T16:18:01 DATA: 15645 11.30  258.0 2914.3   8.15 -192.0 -1565.  -0.54 202.00 202.00
2016-10-24T16:18:33 DATA: 15658 11.30  256.0 2891.7   8.15 -190.4 -1552.  -0.54 202.00 202.00
2016-10-24T16:19:06 DATA: 15671 11.30  254.8 2878.2   8.15 -187.6 -1529.  -0.53 202.00 202.00
2016-10-24T16:19:38 DATA: 15684 11.30  253.6 2864.6   8.15 -185.2 -1509.  -0.53 202.00 202.00
2016-10-24T16:20:10 DATA: 15697 11.30  253.2 2860.1   8.15 -185.2 -1509.  -0.53 202.00 202.00
2016-10-24T16:20:42 DATA: 15710 11.29  250.8 2831.0   8.15 -182.4 -1486.  -0.53 202.00 202.00
2016-10-24T16:21:15 DATA: 15723 11.28  247.6 2792.9   8.15 -176.8 -1441.  -0.52 202.00 202.00
2016-10-24T16:21:47 DATA: 15736 11.23  245.6 2758.5   8.14 -145.6 -1184.  -0.43 202.00 202.00
2016-10-24T16:22:19 DATA: 15749 11.27  240.4 2709.7   8.15 -167.2 -1363.  -0.50 202.00 202.00
2016-10-24T16:22:51 DATA: 15762 11.27  237.6 2678.2   8.15 -164.0 -1336.  -0.50 202.00 202.00
2016-10-24T16:23:24 DATA: 15775 11.26  235.2 2649.2   8.14 -160.4 -1306.  -0.49 202.00 202.00
2016-10-24T16:23:56 DATA: 15788 11.26  232.8 2622.2   8.14 -156.8 -1276.  -0.49 202.00 202.00
2016-10-24T16:24:28 DATA: 15801 11.26  228.8 2575.3   8.14 -152.4 -1241.  -0.48 202.00 202.00
2016-10-24T16:25:00 DATA: 15814 11.25  226.4 2546.5   8.14 -149.6 -1218.  -0.48 202.00 202.00
2016-10-24T16:25:33 DATA: 15827 11.25  224.8 2528.5   8.14 -146.0 -1189.  -0.47 202.00 202.00
2016-10-24T16:26:05 DATA: 15840 11.23  220.4 2475.5   8.14 -140.0 -1140.  -0.46 202.00 202.00
2016-10-24T16:26:37 DATA: 15853 11.23  219.2 2462.0   8.14 -139.2 -1133.  -0.46 202.00 202.00
2016-10-24T16:27:10 DATA: 15866 10.84  175.6 1903.5   8.12  -78.4 -636.6  -0.33 202.00 202.00
2016-10-24T16:27:42 DATA: 15879 11.20  214.0 2396.8   8.14 -131.6 -1070.  -0.45 202.00 202.00
2016-10-24T16:28:14 DATA: 15892 11.22  216.4 2427.1   8.14 -134.4 -1094.  -0.45 202.00 202.00
2016-10-24T16:28:46 DATA: 15905 11.22  215.6 2418.1   8.14 -134.4 -1094.  -0.45 202.00 202.00
2016-10-24T16:29:19 DATA: 15918 11.21  214.8 2407.4   8.14 -133.6 -1088.  -0.45 202.00 202.00
2016-10-24T16:29:51 DATA: 15931 11.23  218.4 2453.0   8.14 -138.0 -1123.  -0.46 202.00 202.00
2016-10-24T16:30:23 DATA: 15944 11.22  218.4 2451.3   8.14 -137.6 -1120.  -0.46 202.00 202.00
2016-10-24T16:30:55 DATA: 15957 11.23  218.0 2448.5   8.14 -137.6 -1120.  -0.46 202.00 202.00
2016-10-24T16:31:28 DATA: 15970 11.22  217.2 2437.8   8.14 -137.2 -1117.  -0.46 202.00 202.00
2016-10-24T16:32:00 DATA: 15983 11.22  215.6 2418.1   8.14 -133.6 -1088.  -0.45 202.00 202.00
2016-10-24T16:32:32 DATA: 15996 11.22  216.0 2422.6   8.14 -133.2 -1084.  -0.45 202.00 202.00
2016-10-24T16:33:04 DATA: 16009 11.21  214.4 2403.0   8.14 -132.0 -1075.  -0.45 202.00 202.00
2016-10-24T16:33:37 DATA: 16022 11.22  215.2 2413.6   8.14 -133.6 -1088.  -0.45 202.00 202.00
2016-10-24T16:34:09 DATA: 16035 11.22  215.6 2418.1   8.14 -133.2 -1084.  -0.45 202.00 202.00
2016-10-24T16:34:41 DATA: 16048 11.22  217.2 2437.8   8.14 -135.2 -1101.  -0.45 202.00 202.00
2016-10-24T16:35:13 DATA: 16061 11.22  216.8 2433.3   8.15 -135.2 -1102.  -0.45 202.00 202.00
2016-10-24T16:35:46 DATA: 16074 11.22  216.0 2424.3   8.15 -134.8 -1098.  -0.45 202.00 202.00
2016-10-24T16:36:18 DATA: 16087 11.22  214.8 2409.2   8.15 -132.8 -1082.  -0.45 202.00 202.00
2016-10-24T16:36:50 DATA: 16100 11.20  213.2 2387.8   8.14 -129.6 -1055.  -0.44 202.00 202.00
2016-10-24T16:37:23 DATA: 16113 11.19  211.2 2363.7   8.14 -127.6 -1039.  -0.44 202.00 202.00
2016-10-24T16:37:55 DATA: 16126 11.18  209.2 2339.6   8.14 -125.2 -1019.  -0.44 202.00 202.00
2016-10-24T16:38:27 DATA: 16139 11.18  209.2 2338.0   8.14 -124.4 -1013.  -0.43 202.00 202.00
2016-10-24T16:38:59 DATA: 16152 11.18  209.2 2338.0   8.14 -124.0 -1009.  -0.43 202.00 202.00
2016-10-24T16:39:32 DATA: 16165 11.18  209.6 2344.1   8.15 -125.2 -1020.  -0.44 202.00 202.00
2016-10-24T16:40:04 DATA: 16178 11.19  209.2 2341.3   8.15 -126.4 -1030.  -0.44 202.00 202.00
2016-10-24T16:40:36 DATA: 16191 11.18  209.2 2339.6   8.15 -125.2 -1020.  -0.44 202.00 202.00
2016-10-24T16:41:08 DATA: 16204 11.18  209.6 2344.1   8.15 -125.2 -1020.  -0.44 202.00 202.00
2016-10-24T16:41:41 DATA: 16217 11.19  210.4 2354.8   8.15 -126.8 -1033.  -0.44 202.00 202.00
2016-10-24T16:42:13 DATA: 16230 11.19  209.6 2345.8   8.15 -126.8 -1033.  -0.44 202.00 202.00
2016-10-24T16:42:45 DATA: 16243 11.18  207.6 2320.1   8.15 -123.6 -1007.  -0.43 202.00 202.00
2016-10-24T16:43:17 DATA: 16256 11.17  207.6 2318.4   8.15 -121.2 -988.0  -0.43 202.00 202.00
2016-10-24T16:43:50 DATA: 16269 11.16  207.2 2312.3   8.15 -121.6 -991.2  -0.43 202.00 202.00
2016-10-24T16:44:22 DATA: 16282 11.17  206.8 2309.5   8.15 -122.0 -994.5  -0.43 202.00 202.00
2016-10-24T16:44:54 DATA: 16295 11.17  208.0 2322.9   8.15 -122.0 -994.5  -0.43 202.00 202.00
2016-10-24T16:45:26 DATA: 16308 11.18  210.0 2348.6   8.15 -125.2 -1020.  -0.43 202.00 202.00
2016-10-24T16:45:59 DATA: 16321 11.19  210.0 2350.3   8.15 -125.6 -1023.  -0.44 202.00 202.00
2016-10-24T16:46:31 DATA: 16334 11.19  209.2 2341.3   8.15 -125.2 -1020.  -0.44 202.00 202.00
2016-10-24T16:47:03 DATA: 16347 11.18  208.4 2329.0   8.15 -123.2 -1004.  -0.43 202.00 202.00
2016-10-24T16:47:36 DATA: 16360 11.17  208.0 2322.9   8.15 -122.0 -994.5  -0.43 202.00 202.00
2016-10-24T16:48:08 DATA: 16373 11.16  206.0 2298.9   8.15 -120.0 -978.2  -0.43 202.00 202.00
2016-10-24T16:48:40 DATA: 16386 11.14  203.2 2264.4   8.15 -117.2 -955.4  -0.42 202.00 202.00
2016-10-24T16:49:12 DATA: 16399 11.13  202.8 2256.7   8.15 -115.2 -939.1  -0.42 202.00 202.00
2016-10-24T16:49:45 DATA: 16412 11.14  203.2 2262.8   8.15 -116.0 -945.6  -0.42 202.00 202.00
2016-10-24T16:50:17 DATA: 16425 11.13  202.0 2247.8   8.15 -114.8 -935.8  -0.42 202.00 202.00
2016-10-24T16:50:49 DATA: 16438 11.11  199.6 2217.9   8.15 -112.8 -919.5  -0.41 202.00 202.00
2016-10-24T16:51:21 DATA: 16451 11.10  198.0 2197.0   8.15 -109.6 -893.4  -0.41 202.00 202.00
2016-10-24T16:51:54 DATA: 16464 11.10  199.6 2216.3   8.15 -110.8 -903.2  -0.41 202.00 202.00
2016-10-24T16:52:26 DATA: 16477 11.11  200.4 2226.8   8.15 -112.4 -916.2  -0.41 202.00 202.00
2016-10-24T16:52:58 DATA: 16490 11.12  200.0 2224.0   8.15 -113.2 -922.8  -0.41 202.00 202.00
2016-10-24T16:53:30 DATA: 16503 11.10  198.8 2207.4   8.15 -111.2 -906.5  -0.41 202.00 202.00
2016-10-24T16:54:03 DATA: 16516 11.10  198.8 2205.8   8.15 -110.0 -896.7  -0.41 202.00 202.00
2016-10-24T16:54:35 DATA: 16529 11.09  198.0 2195.4   8.15 -108.8 -886.9  -0.40 202.00 202.00
2016-10-24T16:55:07 DATA: 16542 11.09  197.2 2186.5   8.15 -108.4 -883.6  -0.40 202.00 202.00
2016-10-24T16:55:39 DATA: 16555 11.10  198.4 2201.4   8.15 -109.2 -890.2  -0.40 202.00 202.00
2016-10-24T16:56:12 DATA: 16568 11.07  197.6 2187.8   8.15 -105.6 -860.8  -0.39 202.00 202.00
2016-10-24T16:56:44 DATA: 16581 11.06  194.4 2149.2   8.15 -103.6 -844.5  -0.39 202.00 202.00
2016-10-24T16:57:16 DATA: 16594 11.05  192.4 2125.6   8.15 -101.6 -828.2  -0.39 202.00 202.00
2016-10-24T16:57:48 DATA: 16607 11.02  190.8 2103.3   8.15  -98.4 -802.1  -0.38 202.00 202.00
2016-10-24T16:58:21 DATA: 16620 10.97  190.4 2088.3   8.14  -91.2 -742.7  -0.36 202.00 202.00
2016-10-24T16:58:53 DATA: 16633 10.98  186.4 2045.9   8.15  -92.4 -753.2  -0.37 202.00 202.00
2016-10-24T16:59:25 DATA: 16646 10.95  183.2 2006.4   8.14  -88.0 -716.6  -0.36 202.00 202.00
2016-10-24T16:59:58 DATA: 16659 10.93  181.2 1980.1   8.14  -85.2 -693.8  -0.35 202.00 202.00
2016-10-24T17:00:30 DATA: 16672 10.90  179.6 1958.3   8.14  -82.0 -667.8  -0.34 202.00 202.00
2016-10-24T17:01:02 DATA: 16685 10.88  177.2 1927.9   8.14  -78.8 -641.7  -0.33 202.00 202.00
2016-10-24T17:01:34 DATA: 16698 10.86  174.4 1894.6   8.14  -76.8 -625.4  -0.33 202.00 202.00
2016-10-24T17:02:07 DATA: 16711 10.83  171.6 1858.7   8.14  -72.4 -589.6  -0.32 202.00 202.00
2016-10-24T17:02:39 DATA: 16724 10.79  168.8 1821.6   8.14  -67.2 -547.2  -0.30 202.00 202.00
2016-10-24T17:03:11 DATA: 16737 10.78  167.6 1807.4   8.14  -66.0 -537.5  -0.30 202.00 202.00
2016-10-24T17:03:43 DATA: 16750 10.78  166.8 1797.4   8.14  -65.2 -530.4  -0.30 202.00 202.00
2016-10-24T17:04:16 DATA: 16763 10.62  169.2 1797.5   8.13  -36.4 -295.8  -0.16 202.00 202.00
2016-10-24T17:04:48 DATA: 16776 10.76  165.6 1781.8   8.14  -62.4 -507.6  -0.28 202.00 202.00
2016-10-24T17:05:20 DATA: 16789 10.76  164.8 1773.2   8.14  -62.4 -507.6  -0.29 202.00 202.00
2016-10-24T17:05:52 DATA: 16802 10.75  163.6 1759.0   8.14  -61.2 -497.9  -0.28 202.00 202.00
2016-10-24T17:06:25 DATA: 16815 10.73  161.6 1733.6   8.14  -57.2 -465.3  -0.27 202.00 202.00
2016-10-24T17:06:57 DATA: 16828 10.70  159.6 1708.3   8.14  -53.6 -436.0  -0.26 202.00 202.00
2016-10-24T17:07:29 DATA: 16841 10.70  157.2 1681.4   8.14  -50.4 -410.0  -0.24 202.00 202.00
2016-10-24T17:08:01 DATA: 16854 10.67  153.2 1634.9   8.14  -46.0 -374.2  -0.23 202.00 202.00
2016-10-24T17:08:34 DATA: 16867  8.04   34.0  273.3   8.07   92.0  742.6  2.72 202.00 202.00
2016-10-24T17:09:06 DATA: 16880  8.03   31.2  250.6   8.07   95.6  771.6  3.08 202.00 202.00
2016-10-24T17:09:38 DATA: 16893  8.03   30.0  240.9   8.07   94.8  765.2  3.18 202.00 202.00
2016-10-24T17:10:10 DATA: 16906  8.04   30.0  241.2   8.07   93.6  755.5  3.13 202.00 202.00
2016-10-24T17:10:43 DATA: 16919  8.04   30.8  247.6   8.07   94.0  758.7  3.06 202.00 202.00
2016-10-24T17:11:15 DATA: 16932  8.02   32.0  256.5   8.06  122.0  982.8  3.83 202.00 202.00
2016-10-24T17:11:47 DATA: 16945  8.04   33.6  270.1   8.07   92.0  742.6  2.75 202.00 202.00
2016-10-24T17:12:19 DATA: 16958  8.06   43.6  351.2   8.07   81.2  655.4  1.87 202.00 202.00
2016-10-24T17:12:52 DATA: 16971 10.66  151.2 1611.1   8.13  -42.8 -347.8  -0.22 202.00 202.00
2016-10-24T17:13:24 DATA: 16984 10.66  151.2 1611.1   8.13  -42.8 -347.8  -0.22 202.00 202.00
2016-10-24T17:13:56 DATA: 16997 10.66  149.6 1594.1   8.13  -42.4 -344.6  -0.22 202.00 202.00
2016-10-24T17:14:29 DATA: 17010 10.64  147.2 1566.2   8.13  -38.4 -312.1  -0.20 202.00 202.00
2016-10-24T17:15:01 DATA: 17023 10.62  146.0 1551.1   8.13  -35.6 -289.3  -0.19 202.00 202.00
2016-10-24T17:15:33 DATA: 17036 10.62  144.4 1532.9   8.12  -34.0 -276.0  -0.18 202.00 202.00
2016-10-24T17:16:05 DATA: 17049 10.60  140.8 1492.4   8.12  -30.4 -246.8  -0.17 202.00 202.00
2016-10-24T17:16:38 DATA: 17062  8.06   52.0  419.3   8.08   71.6  578.5  1.38 202.00 202.00
2016-10-24T17:17:10 DATA: 17075  8.09   69.6  562.9   8.08   56.4  455.7  0.81 202.00 202.00
2016-10-24T17:17:42 DATA: 17088  8.08   64.8  523.5   8.08   60.8  491.2  0.94 202.00 202.00
2016-10-24T17:18:14 DATA: 17101  8.06   46.4  373.8   8.07   76.8  619.9  1.66 202.00 202.00
2016-10-24T17:18:47 DATA: 17114  8.04   36.0  289.4   8.07   89.6  723.2  2.50 202.00 202.00
2016-10-24T17:19:19 DATA: 17127  8.04   36.8  295.8   8.06   90.4  728.9  2.46 202.00 202.00
2016-10-24T17:19:51 DATA: 17140  8.07   58.8  474.6   8.08   66.8  539.7  1.14 202.00 202.00
2016-10-24T17:20:23 DATA: 17153  8.17  111.6  911.5   8.10   12.8  103.7  0.11 202.00 202.00
2016-10-24T17:20:56 DATA: 17166  8.17  111.6  911.5   8.10   10.4   84.2  0.09 202.00 202.00
2016-10-24T17:21:28 DATA: 17179  8.14  103.6  843.7   8.10   20.8  168.4  0.20 202.00 202.00
2016-10-24T17:22:00 DATA: 17192 10.54  132.4 1394.9   8.11  -17.2 -139.5  -0.10 202.00 202.00
2016-10-24T17:22:32 DATA: 17205 10.54  131.2 1383.3   8.11  -17.6 -142.7  -0.10 202.00 202.00
2016-10-24T17:23:05 DATA: 17218 10.53  129.6 1364.4   8.11  -16.0 -129.7  -0.10 202.00 202.00
2016-10-24T17:23:37 DATA: 17231 10.50  128.0 1344.5   8.11  -11.6  -94.1  -0.07 202.00 202.00
2016-10-24T17:24:09 DATA: 17244 10.46  124.8 1305.9   8.11   -6.8  -55.1  -0.04 202.00 202.00
2016-10-24T17:24:41 DATA: 17257 10.45  122.0 1274.6   8.11   -4.8  -38.9  -0.03 202.00 202.00
2016-10-24T17:25:14 DATA: 17270 10.42  120.4 1254.0   8.10   -2.4  -19.4  -0.02 202.00 202.00
2016-10-24T17:25:46 DATA: 17283  8.58  125.6 1077.1   8.10    0.0    0.0  0.00 202.00 202.00
2016-10-24T17:26:18 DATA: 17296  8.58  127.2 1090.8   8.10    0.0    0.0  0.00 202.00 202.00
2016-10-24T17:26:50 DATA: 17309  8.82  126.4 1114.3   8.10    0.0    0.0  0.00 202.00 202.00
2016-10-24T17:27:23 DATA: 17322  8.84  124.8 1103.2   8.10    0.0    0.0  0.00 202.00 202.00
2016-10-24T17:27:55 DATA: 17335  8.80  123.2 1084.1   8.10    0.0    0.0  0.00 202.00 202.00
2016-10-24T17:28:27 DATA: 17348  8.11   84.0  681.4   8.09   42.0  339.7  0.50 202.00 202.00
2016-10-24T17:28:59 DATA: 17361  8.08   64.0  517.1   8.08   60.8  491.2  0.95 202.00 202.00
2016-10-24T17:29:32 DATA: 17374  8.04   34.0  273.3   8.06   90.8  732.2  2.68 202.00 202.00
2016-10-24T17:30:04 DATA: 17387  8.05   40.8  328.3   8.06   86.8  699.9  2.13 202.00 202.00
2016-10-24T17:30:36 DATA: 17400  8.06   46.8  377.0   8.07   78.0  629.6  1.67 202.00 202.00
